usage_id,booking_id,service_id,quantity,total_cost
2115,1434,3,5,2500.0
2116,1435,4,2,300.0
2117,1436,1,3,300.0
2118,1438,3,1,500.0
2119,1440,2,2,400.0
2120,1440,4,3,450.0
2121,1441,4,5,750.0
2122,1441,3,1,500.0
2123,1441,2,3,600.0
2124,1442,1,1,100.0
2125,1442,3,2,1000.0
2126,1445,1,3,300.0
2127,1445,3,4,2000.0
2128,1445,4,5,750.0
2129,1446,3,2,1000.0
2130,1449,2,2,400.0
2131,1450,3,5,2500.0
2132,1451,2,5,1000.0
2133,1452,3,1,500.0
2134,1452,2,2,400.0
2135,1452,1,4,400.0
2136,1453,3,2,1000.0
2137,1454,1,5,500.0
2138,1454,3,1,500.0
2139,1454,4,5,750.0
2140,1458,1,2,200.0
2141,1460,4,3,450.0
2142,1461,3,5,2500.0
2143,1461,2,4,800.0
2144,1461,1,5,500.0
2145,1462,1,4,400.0
2146,1462,4,4,600.0
2147,1462,2,1,200.0
2148,1464,3,1,500.0
2149,1465,4,5,750.0
2150,1465,2,4,800.0
2151,1466,4,1,150.0
2152,1467,3,2,1000.0
2153,1467,1,3,300.0
2154,1467,4,2,300.0
2155,1468,4,1,150.0
2156,1469,2,4,800.0
2157,1470,1,5,500.0
2158,1472,1,3,300.0
2159,1472,3,3,1500.0
2160,1472,4,5,750.0
2161,1474,3,5,2500.0
2162,1474,1,4,400.0
2163,1474,4,5,750.0
2164,1475,3,3,1500.0
2165,1476,2,3,600.0
2166,1476,4,5,750.0
2167,1477,1,5,500.0
2168,1477,3,2,1000.0
2169,1478,1,5,500.0
2170,1478,3,3,1500.0
2171,1478,4,5,750.0
2172,1479,2,5,1000.0
2173,1479,4,3,450.0
2174,1481,1,3,300.0
2175,1481,3,2,1000.0
2176,1483,3,1,500.0
2177,1483,4,1,150.0
2178,1485,3,3,1500.0
2179,1485,1,3,300.0
2180,1485,4,4,600.0
2181,1486,4,1,150.0
2182,1488,2,3,600.0
2183,1488,1,4,400.0
2184,1488,4,2,300.0
2185,1489,2,4,800.0
2186,1489,4,1,150.0
2187,1490,4,4,600.0
2188,1490,2,1,200.0
2189,1490,3,2,1000.0
2190,1491,3,3,1500.0
2191,1491,2,3,600.0
2192,1491,1,2,200.0
2193,1492,1,1,100.0
2194,1492,4,4,600.0
2195,1492,2,1,200.0
2196,1493,3,1,500.0
2197,1493,1,4,400.0
2198,1496,2,1,200.0
2199,1498,4,5,750.0
2200,1499,3,4,2000.0
2201,1499,2,3,600.0
2202,1500,3,5,2500.0
2203,1500,2,1,200.0
2204,1502,4,1,150.0
2205,1502,1,1,100.0
2206,1502,2,3,600.0
2207,1503,1,2,200.0
2208,1505,1,5,500.0
2209,1505,2,3,600.0
2210,1508,2,3,600.0
2211,1508,4,3,450.0
2212,1509,2,1,200.0
2213,1509,1,3,300.0
2214,1511,4,1,150.0
2215,1511,1,4,400.0
2216,1511,3,1,500.0
2217,1512,1,3,300.0
2218,1512,4,1,150.0
2219,1512,3,5,2500.0
2220,1514,4,4,600.0
2221,1514,1,4,400.0
2222,1514,2,4,800.0
2223,1516,3,3,1500.0
2224,1516,4,5,750.0
2225,1517,1,5,500.0
2226,1517,4,5,750.0
2227,1517,3,2,1000.0
2228,1518,3,1,500.0
2229,1518,2,3,600.0
2230,1518,1,3,300.0
2231,1519,1,4,400.0
2232,1519,4,5,750.0
2233,1520,1,3,300.0
2234,1520,4,2,300.0
2235,1523,1,3,300.0
2236,1524,4,3,450.0
2237,1525,4,2,300.0
2238,1528,3,2,1000.0
2239,1528,1,3,300.0
2240,1528,2,2,400.0
2241,1529,2,2,400.0
2242,1529,1,3,300.0
2243,1530,3,5,2500.0
2244,1530,1,1,100.0
2245,1531,1,4,400.0
2246,1531,2,3,600.0
2247,1532,4,1,150.0
2248,1532,2,2,400.0
2249,1532,1,4,400.0
2250,1533,3,5,2500.0
2251,1534,3,3,1500.0
2252,1534,2,1,200.0
2253,1536,2,4,800.0
2254,1537,2,5,1000.0
2255,1537,3,3,1500.0
2256,1539,1,2,200.0
2257,1539,4,2,300.0
2258,1539,2,3,600.0
2259,1541,2,4,800.0
2260,1541,4,5,750.0
2261,1542,2,5,1000.0
2262,1542,4,4,600.0
2263,1543,3,2,1000.0
2264,1544,2,4,800.0
2265,1544,3,4,2000.0
2266,1544,4,3,450.0
2267,1545,1,3,300.0
2268,1545,3,3,1500.0
2269,1545,4,1,150.0
2270,1548,3,5,2500.0
2271,1548,1,1,100.0
2272,1549,4,1,150.0
2273,1549,1,5,500.0
2274,1550,2,4,800.0
2275,1550,4,1,150.0
2276,1551,4,5,750.0
2277,1552,2,5,1000.0
2278,1553,3,1,500.0
2279,1553,1,3,300.0
2280,1556,3,1,500.0
2281,1556,1,1,100.0
2282,1557,2,1,200.0
2283,1559,1,5,500.0
2284,1559,3,3,1500.0
2285,1559,2,2,400.0
2286,1560,3,2,1000.0
2287,1560,2,3,600.0
2288,1561,2,5,1000.0
2289,1561,3,2,1000.0
2290,1563,3,3,1500.0
2291,1565,4,2,300.0
2292,1565,3,4,2000.0
2293,1565,1,5,500.0
2294,1568,3,1,500.0
2295,1568,1,4,400.0
2296,1569,4,5,750.0
2297,1569,1,5,500.0
2298,1571,3,3,1500.0
2299,1571,4,1,150.0
2300,1572,3,1,500.0
2301,1572,1,3,300.0
2302,1573,1,3,300.0
2303,1574,4,1,150.0
2304,1574,2,4,800.0
2305,1574,3,1,500.0
2306,1575,2,1,200.0
2307,1576,4,5,750.0
2308,1576,3,3,1500.0
2309,1576,1,3,300.0
2310,1578,3,4,2000.0
2311,1578,2,1,200.0
2312,1578,1,1,100.0
2313,1580,1,1,100.0
2314,1580,2,1,200.0
2315,1581,1,2,200.0
2316,1581,3,2,1000.0
2317,1581,2,5,1000.0
2318,1584,2,3,600.0
2319,1584,3,5,2500.0
2320,1585,2,1,200.0
2321,1585,4,5,750.0
2322,1585,1,1,100.0
2323,1586,3,2,1000.0
2324,1586,2,4,800.0
2325,1588,3,2,1000.0
2326,1589,2,5,1000.0
2327,1589,4,1,150.0
2328,1589,1,3,300.0
2329,1590,2,5,1000.0
2330,1590,4,2,300.0
2331,1590,1,1,100.0
2332,1592,3,1,500.0
2333,1593,1,4,400.0
2334,1593,4,3,450.0
2335,1594,4,1,150.0
2336,1594,1,5,500.0
2337,1595,1,4,400.0
2338,1596,1,3,300.0
2339,1596,3,2,1000.0
2340,1596,4,5,750.0
2341,1597,2,1,200.0
2342,1597,4,5,750.0
2343,1598,2,1,200.0
2344,1598,3,5,2500.0
2345,1598,1,5,500.0
2346,1599,4,4,600.0
2347,1600,2,2,400.0
2348,1601,1,2,200.0
2349,1601,4,3,450.0
2350,1601,3,1,500.0
2351,1602,1,4,400.0
2352,1603,4,1,150.0
2353,1603,2,5,1000.0
2354,1603,1,1,100.0
2355,1604,1,2,200.0
2356,1605,2,5,1000.0
2357,1605,1,5,500.0
2358,1606,1,1,100.0
2359,1607,3,5,2500.0
2360,1607,2,4,800.0
2361,1608,4,5,750.0
2362,1608,1,5,500.0
2363,1609,2,2,400.0
2364,1609,3,1,500.0
2365,1610,1,5,500.0
2366,1611,4,4,600.0
2367,1611,3,1,500.0
2368,1612,3,1,500.0
2369,1612,4,3,450.0
2370,1613,2,3,600.0
2371,1616,3,5,2500.0
2372,1616,4,4,600.0
2373,1616,1,3,300.0
2374,1618,1,2,200.0
2375,1619,2,4,800.0
2376,1620,2,1,200.0
2377,1620,1,4,400.0
2378,1620,4,1,150.0
2379,1621,3,3,1500.0
2380,1621,1,3,300.0
2381,1621,4,1,150.0
2382,1622,1,2,200.0
2383,1622,4,4,600.0
2384,1623,1,2,200.0
2385,1624,3,4,2000.0
2386,1625,1,4,400.0
2387,1625,4,2,300.0
2388,1627,3,5,2500.0
2389,1628,2,5,1000.0
2390,1630,2,1,200.0
2391,1630,3,1,500.0
2392,1630,4,1,150.0
2393,1631,2,4,800.0
2394,1631,4,2,300.0
2395,1631,3,3,1500.0
2396,1632,4,1,150.0
2397,1633,3,1,500.0
2398,1633,1,5,500.0
2399,1634,2,5,1000.0
2400,1634,4,5,750.0
2401,1634,1,2,200.0
2402,1635,2,3,600.0
2403,1635,1,1,100.0
2404,1636,1,2,200.0
2405,1636,4,2,300.0
2406,1637,2,2,400.0
2407,1637,4,2,300.0
2408,1638,4,3,450.0
2409,1638,1,1,100.0
2410,1639,1,4,400.0
2411,1639,4,3,450.0
2412,1641,2,4,800.0
2413,1641,3,5,2500.0
2414,1641,1,4,400.0
2415,1645,2,1,200.0
2416,1645,1,3,300.0
2417,1646,4,2,300.0
2418,1646,1,5,500.0
2419,1646,2,2,400.0
2420,1648,4,3,450.0
2421,1649,1,1,100.0
2422,1649,2,3,600.0
2423,1649,4,3,450.0
2424,1652,4,4,600.0
2425,1652,2,4,800.0
2426,1652,3,3,1500.0
2427,1654,2,2,400.0
2428,1654,1,5,500.0
2429,1655,3,5,2500.0
2430,1655,2,4,800.0
2431,1658,1,5,500.0
2432,1660,4,1,150.0
2433,1660,3,4,2000.0
2434,1660,1,3,300.0
2435,1662,4,2,300.0
2436,1662,3,4,2000.0
2437,1662,1,4,400.0
2438,1663,1,3,300.0
2439,1663,3,3,1500.0
2440,1664,4,2,300.0
2441,1664,1,4,400.0
2442,1664,2,5,1000.0
2443,1665,2,2,400.0
2444,1665,1,1,100.0
2445,1665,3,5,2500.0
2446,1666,2,5,1000.0
2447,1667,4,4,600.0
2448,1667,1,1,100.0
2449,1668,4,5,750.0
2450,1668,2,2,400.0
2451,1668,1,5,500.0
2452,1669,1,4,400.0
2453,1669,4,4,600.0
2454,1671,4,3,450.0
2455,1671,1,5,500.0
2456,1672,2,1,200.0
2457,1672,3,5,2500.0
2458,1674,1,2,200.0
2459,1675,2,1,200.0
2460,1675,4,2,300.0
2461,1677,4,3,450.0
2462,1677,3,3,1500.0
2463,1677,2,3,600.0
2464,1678,2,3,600.0
2465,1678,3,5,2500.0
2466,1678,1,3,300.0
2467,1679,4,3,450.0
2468,1679,3,2,1000.0
2469,1680,2,4,800.0
2470,1680,4,2,300.0
2471,1680,3,1,500.0
2472,1681,3,3,1500.0
2473,1681,2,3,600.0
2474,1683,4,2,300.0
2475,1684,3,3,1500.0
2476,1684,4,3,450.0
2477,1684,1,3,300.0
2478,1685,3,5,2500.0
2479,1686,1,5,500.0
2480,1686,4,5,750.0
2481,1688,3,1,500.0
2482,1689,4,3,450.0
2483,1689,2,2,400.0
2484,1689,1,5,500.0
2485,1690,2,1,200.0
2486,1690,1,5,500.0
2487,1690,4,1,150.0
2488,1692,4,4,600.0
2489,1692,2,4,800.0
2490,1693,3,4,2000.0
2491,1693,4,4,600.0
2492,1693,1,2,200.0
2493,1696,3,2,1000.0
2494,1696,4,5,750.0
2495,1696,2,5,1000.0
2496,1697,4,2,300.0
2497,1698,4,2,300.0
2498,1698,3,4,2000.0
2499,1699,1,5,500.0
2500,1699,3,5,2500.0
2501,1700,3,4,2000.0
2502,1700,2,4,800.0
2503,1702,4,3,450.0
2504,1702,2,4,800.0
2505,1702,1,3,300.0
2506,1703,4,1,150.0
2507,1703,2,3,600.0
2508,1704,4,1,150.0
2509,1704,2,2,400.0
2510,1704,1,5,500.0
2511,1705,1,5,500.0
2512,1706,3,2,1000.0
2513,1706,2,2,400.0
2514,1706,1,3,300.0
2515,1708,2,4,800.0
2516,1708,1,2,200.0
2517,1709,4,4,600.0
2518,1709,2,5,1000.0
2519,1709,3,2,1000.0
2520,1710,3,1,500.0
2521,1711,4,4,600.0
2522,1711,1,2,200.0
2523,1712,1,3,300.0
2524,1714,3,4,2000.0
2525,1716,1,1,100.0
2526,1716,4,4,600.0
2527,1716,2,2,400.0
2528,1717,1,2,200.0
2529,1719,4,3,450.0
2530,1720,3,3,1500.0
2531,1720,2,1,200.0
2532,1723,2,3,600.0
2533,1723,3,2,1000.0
2534,1724,2,5,1000.0
2535,1724,3,4,2000.0
2536,1725,2,5,1000.0
2537,1725,1,1,100.0
2538,1726,3,1,500.0
2539,1726,2,1,200.0
2540,1728,1,1,100.0
2541,1730,1,3,300.0
2542,1730,2,5,1000.0
2543,1731,2,2,400.0
2544,1732,1,4,400.0
2545,1732,4,2,300.0
2546,1732,2,5,1000.0
2547,1733,1,5,500.0
2548,1733,3,4,2000.0
2549,1733,2,1,200.0
2550,1735,3,3,1500.0
2551,1735,4,5,750.0
2552,1735,1,2,200.0
2553,1737,2,3,600.0
2554,1737,3,4,2000.0
2555,1738,3,4,2000.0
2556,1738,1,1,100.0
2557,1738,4,3,450.0
2558,1740,1,5,500.0
2559,1741,1,1,100.0
2560,1741,4,5,750.0
2561,1741,2,2,400.0
2562,1742,2,2,400.0
2563,1742,3,2,1000.0
2564,1743,4,2,300.0
2565,1745,1,4,400.0
2566,1745,3,5,2500.0
2567,1747,1,4,400.0
2568,1747,2,1,200.0
2569,1748,4,1,150.0
2570,1748,2,3,600.0
2571,1749,2,1,200.0
2572,1749,4,2,300.0
2573,1749,1,4,400.0
2574,1750,4,4,600.0
2575,1750,2,1,200.0
2576,1753,2,3,600.0
2577,1753,3,4,2000.0
2578,1754,2,2,400.0
2579,1754,1,5,500.0
2580,1756,4,4,600.0
2581,1756,3,5,2500.0
2582,1757,1,5,500.0
2583,1757,4,4,600.0
2584,1759,3,4,2000.0
2585,1759,4,2,300.0
2586,1759,1,2,200.0
2587,1760,2,2,400.0
2588,1760,4,2,300.0
2589,1760,3,3,1500.0
2590,1764,1,2,200.0
2591,1764,2,1,200.0
2592,1765,3,1,500.0
2593,1765,2,5,1000.0
2594,1765,4,2,300.0
2595,1766,1,3,300.0
2596,1767,2,2,400.0
2597,1767,4,2,300.0
2598,1769,2,2,400.0
2599,1769,3,3,1500.0
2600,1769,1,3,300.0
2601,1771,2,1,200.0
2602,1772,4,3,450.0
2603,1773,3,5,2500.0
2604,1773,1,1,100.0
2605,1774,3,1,500.0
2606,1774,1,3,300.0
2607,1775,1,4,400.0
2608,1775,4,1,150.0
2609,1775,3,2,1000.0
2610,1776,3,2,1000.0
2611,1776,4,5,750.0
2612,1776,2,1,200.0
2613,1777,2,2,400.0
2614,1777,4,2,300.0
2615,1777,1,5,500.0
2616,1780,4,2,300.0
2617,1780,2,2,400.0
2618,1780,1,1,100.0
2619,1782,3,1,500.0
2620,1784,2,4,800.0
2621,1784,3,2,1000.0
2622,1784,1,2,200.0
2623,1786,2,2,400.0
2624,1787,1,4,400.0
2625,1787,3,2,1000.0
2626,1790,3,5,2500.0
2627,1793,2,2,400.0
2628,1793,3,3,1500.0
2629,1793,4,3,450.0
2630,1795,2,3,600.0
2631,1796,1,3,300.0
2632,1796,3,2,1000.0
2633,1798,4,3,450.0
2634,1799,2,2,400.0
2635,1800,2,4,800.0
2636,1800,1,3,300.0
2637,1800,3,5,2500.0
2638,1801,3,2,1000.0
2639,1802,2,5,1000.0
2640,1802,3,1,500.0
2641,1803,2,2,400.0
2642,1803,1,3,300.0
2643,1803,4,1,150.0
2644,1804,3,3,1500.0
2645,1804,1,1,100.0
2646,1804,2,1,200.0
2647,1805,2,1,200.0
2648,1805,1,3,300.0
2649,1805,3,2,1000.0
2650,1806,1,5,500.0
2651,1806,2,4,800.0
2652,1807,1,2,200.0
2653,1807,2,4,800.0
2654,1807,3,4,2000.0
2655,1809,4,1,150.0
2656,1809,2,4,800.0
2657,1809,3,1,500.0
2658,1810,1,2,200.0
2659,1811,2,3,600.0
2660,1811,4,2,300.0
2661,1812,2,2,400.0
2662,1812,1,3,300.0
2663,1813,1,4,400.0
2664,1813,2,4,800.0
2665,1814,1,1,100.0
2666,1814,2,1,200.0
2667,1816,3,3,1500.0
2668,1816,4,1,150.0
2669,1818,4,4,600.0
2670,1819,3,4,2000.0
2671,1819,4,4,600.0
2672,1820,3,5,2500.0
2673,1821,1,5,500.0
2674,1821,2,3,600.0
2675,1821,3,3,1500.0
2676,1823,4,1,150.0
2677,1824,4,5,750.0
2678,1824,1,1,100.0
2679,1826,4,4,600.0
2680,1826,2,2,400.0
2681,1826,1,3,300.0
2682,1827,2,4,800.0
2683,1827,4,3,450.0
2684,1829,1,5,500.0
2685,1830,1,2,200.0
2686,1830,3,3,1500.0
2687,1830,4,2,300.0
2688,1832,2,2,400.0
2689,1832,4,4,600.0
2690,1833,3,5,2500.0
2691,1833,4,3,450.0
2692,1835,4,1,150.0
2693,1836,2,1,200.0
2694,1836,1,3,300.0
2695,1837,4,1,150.0
2696,1838,1,4,400.0
2697,1838,2,5,1000.0
2698,1839,4,4,600.0
2699,1841,2,3,600.0
2700,1841,1,4,400.0
2701,1843,1,1,100.0
2702,1843,4,1,150.0
2703,1844,1,1,100.0
2704,1845,3,2,1000.0
2705,1846,3,5,2500.0
2706,1849,4,1,150.0
2707,1849,2,2,400.0
2708,1852,2,3,600.0
2709,1852,4,1,150.0
2710,1852,3,4,2000.0
2711,1853,2,4,800.0
2712,1853,1,3,300.0
2713,1856,2,4,800.0
2714,1856,4,1,150.0
2715,1857,1,1,100.0
2716,1857,2,3,600.0
2717,1857,3,4,2000.0
2718,1858,4,3,450.0
2719,1858,1,3,300.0
2720,1858,2,4,800.0
2721,1861,1,3,300.0
2722,1861,3,2,1000.0
2723,1862,3,5,2500.0
2724,1865,1,3,300.0
2725,1866,3,5,2500.0
2726,1867,2,5,1000.0
2727,1868,3,5,2500.0
2728,1869,2,3,600.0
2729,1871,2,2,400.0
2730,1871,1,4,400.0
2731,1872,2,4,800.0
2732,1873,1,2,200.0
2733,1874,3,2,1000.0
2734,1874,2,3,600.0
2735,1874,4,4,600.0
2736,1875,3,2,1000.0
2737,1875,4,5,750.0
2738,1877,3,1,500.0
2739,1878,4,4,600.0
2740,1880,3,4,2000.0
2741,1881,2,3,600.0
2742,1881,3,1,500.0
2743,1882,2,5,1000.0
2744,1882,3,2,1000.0
2745,1882,1,5,500.0
2746,1883,3,1,500.0
2747,1884,1,1,100.0
2748,1884,3,4,2000.0
2749,1885,4,5,750.0
2750,1885,1,4,400.0
2751,1885,3,4,2000.0
2752,1886,3,1,500.0
2753,1888,1,2,200.0
2754,1889,1,5,500.0
2755,1889,2,2,400.0
2756,1889,3,5,2500.0
2757,1890,3,2,1000.0
2758,1890,2,5,1000.0
2759,1891,3,3,1500.0
2760,1891,4,5,750.0
2761,1891,1,2,200.0
2762,1894,1,1,100.0
2763,1895,4,4,600.0
2764,1895,1,3,300.0
2765,1896,3,2,1000.0
2766,1896,1,1,100.0
2767,1897,3,3,1500.0
2768,1897,1,1,100.0
2769,1897,4,4,600.0
2770,1900,3,1,500.0
2771,1900,1,1,100.0
2772,1900,4,1,150.0
2773,1901,3,3,1500.0
2774,1903,1,5,500.0
2775,1903,2,3,600.0
2776,1903,3,1,500.0
2777,1904,3,4,2000.0
2778,1904,4,4,600.0
2779,1904,2,2,400.0
2780,1905,3,3,1500.0
2781,1905,4,4,600.0
2782,1905,1,2,200.0
2783,1906,2,2,400.0
2784,1906,3,1,500.0
2785,1906,4,1,150.0
2786,1907,1,3,300.0
2787,1907,3,5,2500.0
2788,1908,1,1,100.0
2789,1908,2,2,400.0
2790,1908,3,2,1000.0
2791,1909,1,2,200.0
2792,1909,2,5,1000.0
2793,1909,4,5,750.0
2794,1912,3,4,2000.0
2795,1912,1,5,500.0
2796,1912,4,5,750.0
2797,1913,2,3,600.0
2798,1913,4,1,150.0
2799,1913,3,1,500.0
2800,1914,4,5,750.0
2801,1915,2,3,600.0
2802,1915,1,4,400.0
2803,1918,2,4,800.0
2804,1919,4,2,300.0
2805,1920,3,3,1500.0
2806,1921,2,3,600.0
2807,1921,3,2,1000.0
2808,1921,1,5,500.0
2809,1926,4,1,150.0
2810,1926,3,4,2000.0
2811,1926,1,3,300.0
2812,1927,2,3,600.0
2813,1927,1,3,300.0
2814,1928,3,4,2000.0
2815,1928,1,3,300.0
2816,1929,1,2,200.0
2817,1930,1,2,200.0
2818,1930,3,1,500.0
2819,1931,1,5,500.0
2820,1931,2,2,400.0
2821,1931,3,2,1000.0
2822,1932,3,5,2500.0
2823,1932,2,1,200.0
2824,1933,2,4,800.0
2825,1934,4,2,300.0
2826,1934,2,2,400.0
2827,1935,1,2,200.0
2828,1935,4,2,300.0
2829,1937,1,3,300.0
2830,1938,1,3,300.0
2831,1939,2,5,1000.0
2832,1939,4,4,600.0
2833,1939,1,5,500.0
2834,1940,4,5,750.0
2835,1941,1,1,100.0
2836,1941,4,1,150.0
2837,1941,2,5,1000.0
2838,1942,4,3,450.0
2839,1942,3,1,500.0
2840,1943,4,5,750.0
2841,1943,1,3,300.0
2842,1946,4,1,150.0
2843,1946,1,5,500.0
2844,1946,2,5,1000.0
2845,1947,1,4,400.0
2846,1947,3,4,2000.0
2847,1947,2,3,600.0
2848,1948,1,1,100.0
2849,1948,4,4,600.0
2850,1948,2,5,1000.0
2851,1949,4,5,750.0
2852,1949,1,2,200.0
2853,1950,2,5,1000.0
2854,1951,1,1,100.0
2855,1951,3,1,500.0
2856,1952,1,1,100.0
2857,1952,3,2,1000.0
2858,1952,2,1,200.0
2859,1953,2,2,400.0
2860,1954,3,2,1000.0
2861,1954,4,5,750.0
2862,1956,1,3,300.0
2863,1957,3,4,2000.0
2864,1958,3,1,500.0
2865,1959,2,5,1000.0
2866,1959,4,4,600.0
2867,1959,3,5,2500.0
2868,1960,4,2,300.0
2869,1960,2,1,200.0
2870,1962,1,3,300.0
2871,1963,3,3,1500.0
2872,1963,1,5,500.0
2873,1964,2,4,800.0
2874,1964,1,3,300.0
2875,1965,3,4,2000.0
2876,1965,1,5,500.0
2877,1965,2,5,1000.0
2878,1966,3,1,500.0
2879,1966,2,5,1000.0
2880,1968,1,2,200.0
2881,1968,2,5,1000.0
2882,1968,3,2,1000.0
2883,1970,4,3,450.0
2884,1971,2,5,1000.0
2885,1972,1,1,100.0
2886,1973,2,3,600.0
2887,1974,3,1,500.0
2888,1975,4,1,150.0
2889,1975,3,5,2500.0
2890,1976,2,3,600.0
2891,1976,3,3,1500.0
2892,1977,4,3,450.0
2893,1977,1,3,300.0
2894,1978,1,5,500.0
2895,1978,3,4,2000.0
2896,1979,4,2,300.0
2897,1979,3,1,500.0
2898,1980,4,5,750.0
2899,1980,3,5,2500.0
2900,1980,1,4,400.0
2901,1981,2,2,400.0
2902,1982,2,5,1000.0
2903,1982,1,1,100.0
2904,1983,3,3,1500.0
2905,1983,1,1,100.0
2906,1985,2,1,200.0
2907,1985,4,2,300.0
2908,1985,3,5,2500.0
2909,1986,4,4,600.0
2910,1986,2,2,400.0
2911,1986,3,4,2000.0
2912,1987,3,3,1500.0
2913,1987,2,4,800.0
2914,1987,4,2,300.0
2915,1988,4,4,600.0
2916,1988,2,5,1000.0
2917,1988,3,3,1500.0
2918,1989,2,3,600.0
2919,1989,4,1,150.0
2920,1992,4,1,150.0
2921,1992,3,5,2500.0
2922,1992,1,1,100.0
2923,1994,4,1,150.0
2924,1994,3,1,500.0
2925,1995,3,5,2500.0
2926,1995,1,4,400.0
2927,1995,4,2,300.0
2928,1996,4,2,300.0
2929,1997,4,5,750.0
2930,1997,3,3,1500.0
2931,1997,2,1,200.0
2932,1999,2,5,1000.0
2933,1999,3,2,1000.0
2934,1999,4,3,450.0
2935,2000,4,4,600.0
2936,2000,1,1,100.0
2937,2000,2,2,400.0
2938,2001,4,4,600.0
2939,2001,1,5,500.0
2940,2001,2,1,200.0
2941,2002,4,5,750.0
2942,2002,3,1,500.0
2943,2002,1,5,500.0
2944,2003,1,1,100.0
2945,2003,3,2,1000.0
2946,2004,2,4,800.0
2947,2004,4,1,150.0
2948,2006,3,1,500.0
2949,2008,2,2,400.0
2950,2008,4,3,450.0
2951,2010,1,2,200.0
2952,2012,2,3,600.0
2953,2013,2,3,600.0
2954,2013,1,2,200.0
2955,2014,2,4,800.0
2956,2014,4,3,450.0
2957,2016,2,4,800.0
2958,2016,1,4,400.0
2959,2016,3,4,2000.0
2960,2017,2,5,1000.0
2961,2020,4,3,450.0
2962,2020,2,3,600.0
2963,2021,2,5,1000.0
2964,2022,2,5,1000.0
2965,2022,3,1,500.0
2966,2022,4,3,450.0
2967,2023,4,3,450.0
2968,2025,4,5,750.0
2969,2025,2,3,600.0
2970,2025,1,5,500.0
2971,2026,3,2,1000.0
2972,2027,4,2,300.0
2973,2027,3,1,500.0
2974,2027,1,1,100.0
2975,2028,1,1,100.0
2976,2029,1,5,500.0
2977,2029,3,5,2500.0
2978,2030,3,1,500.0
2979,2031,2,4,800.0
2980,2032,1,1,100.0
2981,2032,4,2,300.0
2982,2033,2,4,800.0
2983,2033,1,2,200.0
2984,2033,4,1,150.0
2985,2036,2,4,800.0
2986,2037,4,2,300.0
2987,2037,2,1,200.0
2988,2038,2,2,400.0
2989,2038,1,3,300.0
2990,2039,4,1,150.0
2991,2039,2,3,600.0
2992,2043,2,1,200.0
2993,2043,4,3,450.0
2994,2045,1,3,300.0
2995,2046,3,3,1500.0
2996,2046,2,1,200.0
2997,2046,1,4,400.0
2998,2047,3,2,1000.0
2999,2047,2,5,1000.0
3000,2048,1,3,300.0
3001,2049,2,1,200.0
3002,2049,4,4,600.0
3003,2049,1,1,100.0
3004,2050,1,4,400.0
3005,2050,3,4,2000.0
3006,2050,2,1,200.0
3007,2051,1,1,100.0
3008,2051,2,1,200.0
3009,2051,4,3,450.0
3010,2052,2,1,200.0
3011,2054,1,3,300.0
3012,2054,2,3,600.0
3013,2054,3,1,500.0
3014,2055,4,3,450.0
3015,2055,2,4,800.0
3016,2056,2,5,1000.0
3017,2056,3,5,2500.0
3018,2057,1,2,200.0
3019,2058,2,4,800.0
3020,2060,2,5,1000.0
3021,2061,2,3,600.0
3022,2062,4,2,300.0
3023,2062,1,3,300.0
3024,2062,3,1,500.0
3025,2064,2,2,400.0
3026,2065,1,4,400.0
3027,2065,3,4,2000.0
3028,2066,2,2,400.0
3029,2066,3,1,500.0
3030,2066,1,5,500.0
3031,2067,2,4,800.0
3032,2067,4,5,750.0
3033,2067,1,1,100.0
3034,2068,4,5,750.0
3035,2068,3,4,2000.0
3036,2069,1,5,500.0
3037,2069,4,2,300.0
3038,2069,3,4,2000.0
3039,2073,4,1,150.0
3040,2073,1,4,400.0
3041,2073,3,3,1500.0
3042,2074,3,4,2000.0
3043,2074,2,3,600.0
3044,2076,2,2,400.0
3045,2077,1,1,100.0
3046,2077,4,5,750.0
3047,2079,2,4,800.0
3048,2079,3,2,1000.0
3049,2079,4,4,600.0
3050,2082,4,5,750.0
3051,2082,2,3,600.0
3052,2083,2,4,800.0
3053,2085,3,4,2000.0
3054,2085,2,1,200.0
3055,2085,1,2,200.0
3056,2086,1,4,400.0
3057,2086,3,5,2500.0
3058,2087,1,3,300.0
3059,2088,1,3,300.0
3060,2089,4,2,300.0
3061,2089,3,4,2000.0
3062,2089,2,2,400.0
3063,2090,4,1,150.0
3064,2090,2,4,800.0
3065,2091,4,1,150.0
3066,2091,1,3,300.0
3067,2092,4,5,750.0
3068,2092,2,2,400.0
3069,2092,3,1,500.0
3070,2093,3,3,1500.0
3071,2094,4,3,450.0
3072,2094,3,1,500.0
3073,2094,2,1,200.0
3074,2097,1,2,200.0
3075,2097,2,2,400.0
3076,2097,3,1,500.0
3077,2098,1,2,200.0
3078,2098,3,3,1500.0
3079,2098,4,2,300.0
3080,2100,2,5,1000.0
3081,2103,2,5,1000.0
3082,2103,1,3,300.0
3083,2103,4,1,150.0
3084,2104,1,1,100.0
3085,2105,2,5,1000.0
3086,2106,3,5,2500.0
3087,2107,3,2,1000.0
3088,2108,4,3,450.0
3089,2108,3,1,500.0
3090,2108,1,5,500.0
3091,2109,2,5,1000.0
3092,2110,1,4,400.0
3093,2111,2,1,200.0
3094,2111,1,2,200.0
3095,2112,2,4,800.0
